step,time,loss,lr
0,4.564922571182251,9.228459358215332,0.0
1,23.37544584274292,9.226286888122559,4e-05
2,27.947939157485962,9.177284240722656,8e-05
3,32.28247618675232,9.072710990905762,0.00012
4,36.56765961647034,8.917327880859375,0.00016
5,40.82571244239807,8.74914264678955,0.0002
6,45.09356951713562,8.534420013427734,0.00024
7,49.73826813697815,8.33215045928955,0.00028000000000000003
8,54.335326194763184,8.094520568847656,0.00032
9,59.01656198501587,7.851518630981445,0.00035999999999999997
10,63.395182847976685,7.624876976013184,0.0004
11,67.70186281204224,7.399740219116211,0.00044
12,72.1161892414093,7.132509708404541,0.00048
13,76.39589405059814,6.8812456130981445,0.0005200000000000001
14,80.95579600334167,6.638909816741943,0.0005600000000000001
15,85.25484824180603,6.344364166259766,0.0006
16,89.6239767074585,6.082447052001953,0.00064
17,93.97774243354797,5.894574165344238,0.00068
18,98.25232553482056,5.664157867431641,0.0007199999999999999
19,102.48778128623962,5.483129501342773,0.00076
20,106.73151135444641,5.32036018371582,0.0008
21,110.92883443832397,5.222273349761963,0.00084
22,115.21733045578003,5.17321252822876,0.00088
23,119.49418759346008,4.9315385818481445,0.00092
24,123.74819207191467,4.974063396453857,0.00096
25,127.97670674324036,4.834247589111328,0.001
26,132.21272563934326,4.732096195220947,0.0010400000000000001
27,136.4609944820404,4.647411346435547,0.00108
28,140.70072960853577,4.669778823852539,0.0011200000000000001
29,144.9713876247406,4.524465560913086,0.00116
30,149.24466252326965,4.582559108734131,0.0012
31,153.52135276794434,4.387302875518799,0.00124
32,157.8159110546112,4.330201625823975,0.00128
33,162.07475209236145,4.337228298187256,0.00132
34,166.6628441810608,4.2469096183776855,0.00136
35,171.10353183746338,4.308334827423096,0.0014
36,175.7515947818756,4.212616443634033,0.0014399999999999999
37,180.0429859161377,4.148069381713867,0.00148
38,184.69710969924927,4.097721099853516,0.00152
39,189.2716612815857,4.142892360687256,0.0015600000000000002
40,193.79140901565552,4.067658424377441,0.0016
41,198.32219576835632,3.930481195449829,0.00164
42,202.88769578933716,3.9922971725463867,0.00168
43,207.45410466194153,3.9656636714935303,0.00172
44,211.78375959396362,3.8874330520629883,0.00176
45,216.0536777973175,3.860030174255371,0.0018000000000000002
46,220.2962670326233,3.924086093902588,0.00184
47,224.6147735118866,3.8306713104248047,0.00188
48,228.95986080169678,3.7914321422576904,0.00192
49,233.21287178993225,3.8552749156951904,0.00196
50,237.47676825523376,3.855334520339966,0.002
51,241.78361821174622,3.827148675918579,0.0019999950788720964
52,246.16873216629028,3.8289096355438232,0.0019999803155422023
53,250.47850012779236,3.7255630493164062,0.0019999557101717668
54,254.73990321159363,3.771637201309204,0.0019999212630298704
55,259.01142835617065,3.671576738357544,0.001999876974493222
56,263.25313115119934,3.715454578399658,0.0019998228450461533
57,267.5779354572296,3.680534839630127,0.001999758875280616
58,271.85989570617676,3.6697254180908203,0.0019996850658961724
59,276.1561744213104,3.7248711585998535,0.00199960141769999
60,280.4474914073944,3.7216439247131348,0.0019995079316068335
61,284.7980580329895,3.6285881996154785,0.0019994046086390504
62,289.0761659145355,3.5803756713867188,0.0019992914499265646
63,293.3402512073517,3.5649242401123047,0.001999168456706861
64,297.6352472305298,3.5131723880767822,0.0019990356303249755
65,301.8963198661804,3.495790719985962,0.0019988929722334742
66,306.1979646682739,3.4822115898132324,0.0019987404839924444
67,310.4618399143219,3.4378442764282227,0.001998578167269472
68,314.7263972759247,3.4633140563964844,0.001998406023839628
69,319.0021941661835,3.43587064743042,0.0019982240555854445
70,323.26935839653015,3.4499688148498535,0.001998032264496897
