step,time,loss,lr
0,0.029813528060913086,9.272473335266113,0.0
1,0.3700587749481201,9.263226509094238,2.5e-06
2,0.4623715877532959,9.260749816894531,5e-06
3,0.5539767742156982,9.269584655761719,7.5e-06
4,0.6494781970977783,9.257176399230957,1e-05
5,0.7417757511138916,9.250045776367188,1.25e-05
6,0.8421974182128906,9.241050720214844,1.5e-05
7,0.9446113109588623,9.225854873657227,1.7500000000000002e-05
8,1.040956974029541,9.248421669006348,2e-05
9,1.128539800643921,9.20068073272705,2.2499999999999998e-05
10,1.22013521194458,9.187356948852539,2.5e-05
11,1.315709114074707,9.139812469482422,2.75e-05
12,1.421539068222046,9.13050365447998,3e-05
13,1.5135273933410645,9.102193832397461,3.2500000000000004e-05
14,1.6055164337158203,9.075944900512695,3.5000000000000004e-05
15,1.7142608165740967,9.06369686126709,3.75e-05
16,1.8131427764892578,9.00582504272461,4e-05
17,1.9005310535430908,9.002665519714355,4.25e-05
18,1.991088628768921,8.964435577392578,4.4999999999999996e-05
19,2.086768388748169,8.921268463134766,4.75e-05
20,2.178929567337036,8.821958541870117,5e-05
21,2.270350456237793,8.825736045837402,5.25e-05
22,2.36993670463562,8.796455383300781,5.5e-05
23,2.469165563583374,8.756209373474121,5.75e-05
24,2.5654523372650146,8.684417724609375,6e-05
25,2.659830093383789,8.68805980682373,6.25e-05
26,2.762317657470703,8.513153076171875,6.500000000000001e-05
27,2.86006760597229,8.510624885559082,6.75e-05
28,2.950273036956787,8.48684024810791,7.000000000000001e-05
29,3.042450428009033,8.381092071533203,7.25e-05
30,3.138277530670166,8.384722709655762,7.5e-05
31,3.2349679470062256,8.265451431274414,7.75e-05
32,3.3242127895355225,8.201845169067383,8e-05
33,3.419074058532715,8.167692184448242,8.25e-05
34,3.5226669311523438,8.04278564453125,8.5e-05
35,3.6176657676696777,7.974716663360596,8.75e-05
36,3.7115750312805176,7.931770324707031,8.999999999999999e-05
37,3.8074963092803955,7.823851108551025,9.25e-05
38,3.9014952182769775,7.776718616485596,9.5e-05
39,4.004887819290161,7.683769226074219,9.750000000000001e-05
40,4.094261884689331,7.679680824279785,0.0001
41,4.185237884521484,7.597334861755371,0.0001025
42,4.2857842445373535,7.479841232299805,0.000105
43,4.380996465682983,7.515357971191406,0.0001075
44,4.473853826522827,7.3387579917907715,0.00011
45,4.563275337219238,7.2769775390625,0.00011250000000000001
46,4.651596307754517,7.397187232971191,0.000115
47,4.740619897842407,7.195959091186523,0.0001175
48,4.830911874771118,7.025663375854492,0.00012
49,4.927598714828491,7.006943225860596,0.0001225
50,5.020816326141357,6.904843330383301,0.000125
51,5.109469413757324,6.887394428253174,0.00012499969242950603
52,5.199985027313232,6.837131023406982,0.00012499876972138765
53,5.290657997131348,6.715688228607178,0.00012499723188573542
54,5.381845235824585,6.659846305847168,0.0001249950789393669
55,5.477027893066406,6.586539268493652,0.00012499231090582638
56,5.572547674179077,6.442682266235352,0.00012498892781538458
57,5.664419174194336,6.579187393188477,0.0001249849297050385
58,5.76578164100647,6.394265174865723,0.00012498031661851077
59,5.8617329597473145,6.379717826843262,0.0001249750886062494
60,5.961003065109253,6.268632888793945,0.0001249692457254271
61,6.066578149795532,6.276325225830078,0.00012496278803994065
62,6.182176113128662,6.211061954498291,0.0001249557156204103
63,6.280285358428955,5.993006706237793,0.00012494802854417882
64,6.371783494949341,6.301267147064209,0.00012493972689531097
65,6.467579126358032,6.298897743225098,0.00012493081076459214
66,6.5580291748046875,5.9487409591674805,0.00012492128024952777
67,6.652419567108154,6.197369575500488,0.000124911135454342
68,6.748558759689331,5.837039947509766,0.00012490037648997675
69,6.846763372421265,5.987582683563232,0.00012488900347409028
70,6.9392430782318115,5.99813175201416,0.00012487701653105606
71,7.047659873962402,5.833049774169922,0.0001248644157919614
72,7.146246910095215,5.98199462890625,0.00012485120139460598
73,7.253921985626221,5.837447643280029,0.00012483737348350032
74,7.367724657058716,5.612009525299072,0.00012482293220986423
75,7.465399503707886,5.769392013549805,0.00012480787773162517
76,7.560188293457031,5.637120246887207,0.0001247922102134165
77,7.665173053741455,5.6161088943481445,0.00012477592982657572
78,7.754376173019409,5.6426544189453125,0.00012475903674914247
79,7.848211288452148,5.546146392822266,0.00012474153116585676
80,7.943262577056885,5.496556282043457,0.0001247234132681569
81,8.039249897003174,5.5757060050964355,0.00012470468325417725
82,8.133318901062012,5.6056437492370605,0.00012468534132874625
83,8.231874227523804,5.315478801727295,0.00012466538770338414
84,8.323894500732422,5.333113670349121,0.00012464482259630052
85,8.423323631286621,5.4917120933532715,0.00012462364623239215
86,8.538363218307495,5.298527717590332,0.00012460185884324032
87,8.628864049911499,5.360998153686523,0.00012457946066710845
88,8.72188115119934,5.359340190887451,0.00012455645194893938
89,8.816196203231812,5.459725379943848,0.0001245328329403528
90,8.91136121749878,5.305032730102539,0.00012450860389964235
91,9.001457929611206,5.501765251159668,0.000124483765091773
92,9.098316192626953,5.310147285461426,0.00012445831678837793
93,9.185965776443481,5.44410514831543,0.00012443225926775573
94,9.277278184890747,5.156418323516846,0.00012440559281486728
95,9.372653007507324,5.375060081481934,0.0001243783177213326
96,9.464471101760864,5.5673747062683105,0.00012435043428542776
97,9.558080434799194,5.140224456787109,0.00012432194281208157
98,9.656244277954102,5.442832946777344,0.00012429284361287218
99,9.755039930343628,5.132142066955566,0.00012426313700602382
100,9.850906610488892,5.378762245178223,0.00012423282331640312
101,9.945968627929688,5.230576515197754,0.00012420190287551578
102,10.035044193267822,4.987104415893555,0.00012417037602150278
103,10.129786014556885,5.2356743812561035,0.00012413824309913675
104,10.217853784561157,5.304703235626221,0.00012410550445981813
105,10.307432174682617,5.00202751159668,0.0001240721604615715
106,10.398885011672974,5.103455543518066,0.00012403821146904145
107,10.515020608901978,5.296072006225586,0.00012400365785348875
108,10.613869667053223,4.914202690124512,0.00012396849999278615
109,10.708002805709839,5.075560569763184,0.00012393273827141443
110,10.798342227935791,5.196033477783203,0.00012389637308045801
111,10.890336751937866,5.016945838928223,0.00012385940481760084
112,10.980377674102783,4.856780052185059,0.00012382183388712188
113,11.076112985610962,5.123315334320068,0.00012378366069989082
114,11.172632455825806,4.941628456115723,0.00012374488567336352
115,11.264039754867554,4.752936363220215,0.00012370550923157747
116,11.358028888702393,5.235544204711914,0.00012366553180514708
117,11.44966435432434,4.976895332336426,0.00012362495383125914
118,11.541325330734253,5.496901988983154,0.00012358377575366785
119,11.630453824996948,5.250146389007568,0.00012354199802269003
120,11.723790645599365,5.022859573364258,0.0001234996210952003
121,11.814704895019531,5.178815841674805,0.00012345664543462597
122,11.908698558807373,5.169508934020996,0.00012341307151094192
123,12.006062984466553,5.139142036437988,0.00012336889980066565
124,12.100523710250854,4.9050493240356445,0.00012332413078685185
125,12.198288202285767,4.690962791442871,0.00012327876495908733
126,12.292385816574097,4.737077713012695,0.0001232328028134855
127,12.391253232955933,4.869841575622559,0.000123186244852681
128,12.493887901306152,4.926006317138672,0.00012313909158582427
129,12.592665910720825,4.664457321166992,0.00012309134352857584
130,12.693742275238037,4.458287239074707,0.00012304300120310086
131,12.78624939918518,5.247030735015869,0.0001229940651380632
132,12.879895687103271,5.385808944702148,0.0001229445358686199
133,12.973869800567627,4.922605991363525,0.00012289441393641503
134,13.062838315963745,4.618587970733643,0.0001228436998895741
135,13.153520822525024,4.806672096252441,0.0001227923942826977
136,13.246617317199707,4.854504585266113,0.00012274049767685582
137,13.338636875152588,4.969289302825928,0.00012268801063958137
138,13.429534196853638,4.738122463226318,0.0001226349337448642
139,13.530822277069092,4.804832458496094,0.00012258126757314474
140,13.643275499343872,5.016195774078369,0.0001225270127113076
141,13.742374658584595,5.124001502990723,0.00012247216975267534
142,13.830169439315796,4.778143882751465,0.00012241673929700168
143,13.923372268676758,4.7899980545043945,0.00012236072195046524
144,14.022385835647583,5.073281288146973,0.00012230411832566274
145,14.115649461746216,4.765100955963135,0.0001222469290416024
146,14.211484909057617,5.3152570724487305,0.000122189154723697
147,14.30646300315857,4.788186550140381,0.00012213079600375724
148,14.397116422653198,4.60801887512207,0.00012207185351998477
149,14.489529848098755,4.4462151527404785,0.00012201232791696509
150,14.584126949310303,4.8413496017456055,0.00012195221984566069
151,14.686599254608154,4.934617042541504,0.00012189152996340383
152,14.78180480003357,5.0200300216674805,0.00012183025893388931
153,14.881699323654175,4.920024871826172,0.0001217684074271673
154,14.97820496559143,4.595763206481934,0.00012170597611963595
155,15.082204580307007,4.985342979431152,0.00012164296569403407
156,15.173132181167603,4.878384590148926,0.00012157937683943356
157,15.260032415390015,4.497354507446289,0.00012151521025123196
158,15.361655712127686,4.513991355895996,0.00012145046663114475
159,15.456037998199463,4.924343109130859,0.00012138514668719786
160,15.545047283172607,5.016229629516602,0.00012131925113371968
161,15.633963346481323,4.53411865234375,0.00012125278069133344
162,15.732676982879639,4.833929061889648,0.00012118573608694925
163,15.827389240264893,4.754802227020264,0.00012111811805375616
164,15.921181440353394,5.050181865692139,0.00012104992733121414
165,16.010610342025757,4.980161666870117,0.00012098116466504603
166,16.10499858856201,4.948007583618164,0.00012091183080722931
167,16.200326919555664,4.189476013183594,0.00012084192651598795
168,16.29157066345215,4.5804033279418945,0.00012077145255578407
169,16.385598182678223,4.928950309753418,0.00012070040969730961
170,16.48038649559021,4.434316158294678,0.0001206287987174779
171,16.57637357711792,4.910547733306885,0.00012055662039941513
172,16.675310611724854,4.611085414886475,0.00012048387553245183
173,16.779677629470825,4.579888343811035,0.00012041056491211419
174,16.876065015792847,4.739666938781738,0.00012033668934011543
175,16.971543073654175,4.467541217803955,0.00012026224962434699
176,17.076065063476562,4.471308708190918,0.00012018724657886962
177,17.174123287200928,4.257760524749756,0.00012011168102390467
178,17.270806789398193,4.4143242835998535,0.00012003555378582488
179,17.36934471130371,4.422939300537109,0.00011995886569714558
180,17.462915182113647,4.691850662231445,0.00011988161759651539
181,17.553853511810303,4.226617336273193,0.00011980381032870719
182,17.643383026123047,4.4412455558776855,0.00011972544474460876
183,17.750180959701538,4.669277191162109,0.0001196465217012136
184,17.847954750061035,4.5129289627075195,0.00011956704206161147
185,17.939005374908447,4.306496620178223,0.00011948700669497895
186,18.037047624588013,4.576336860656738,0.00011940641647657
187,18.135414600372314,4.383131980895996,0.00011932527228770634
188,18.233158826828003,4.688447952270508,0.00011924357501576781
189,18.330644845962524,4.465677261352539,0.00011916132555418271
190,18.43152642250061,4.921591758728027,0.00011907852480241795
191,18.535780668258667,4.402885913848877,0.00011899517366596928
192,18.63370656967163,4.222710132598877,0.00011891127305635142
193,18.729878902435303,4.637412071228027,0.00011882682389108793
194,18.82685899734497,4.326269149780273,0.0001187418270937014
195,18.919684886932373,4.288740634918213,0.00011865628359370316
196,19.011707544326782,4.21878719329834,0.00011857019432658324
197,19.105433464050293,4.4352827072143555,0.00011848356023380008
198,19.200039863586426,4.524204730987549,0.00011839638226277021
199,19.289750576019287,4.325928688049316,0.00011830866136685796
200,19.383248805999756,4.446672439575195,0.00011822039850536501
201,19.722333669662476,4.889106750488281,0.00011813159464351986
202,19.81860327720642,4.421599388122559,0.00011804225075246733
203,19.911869287490845,4.444745063781738,0.00011795236780925788
204,20.004786252975464,4.420942306518555,0.00011786194679683699
205,20.094775199890137,4.554268836975098,0.00011777098870403434
206,20.189984560012817,4.204095840454102,0.00011767949452555311
207,20.280266761779785,4.090667247772217,0.00011758746526195892
208,20.3750958442688,4.566586494445801,0.00011749490191966909
209,20.470273971557617,4.435767650604248,0.00011740180551094149
210,20.561050176620483,4.352983474731445,0.00011730817705386354
211,20.654821395874023,4.692728042602539,0.00011721401757234102
212,20.752943515777588,4.2783613204956055,0.00011711932809608696
213,20.846527099609375,4.221531867980957,0.00011702410966061029
