step,time,loss,lr
359,32.59140181541443,5.247957706451416,2.4525220796275773e-05
360,32.67491865158081,5.520734786987305,2.448550963129834e-05
361,32.74627208709717,5.563354015350342,2.4445718656456817e-05
362,32.81892657279968,5.134934425354004,2.4405848306898943e-05
363,32.90360164642334,5.591981887817383,2.436589901864046e-05
364,32.984654903411865,5.375513076782227,2.4325871228560397e-05
365,33.05473351478577,5.802772521972656,2.428576537439624e-05
366,33.127317667007446,5.256473541259766,2.424558189473919e-05
367,33.20146059989929,5.2154388427734375,2.420532122902935e-05
368,33.278576374053955,5.252604007720947,2.4164983817550905e-05
369,33.37506055831909,5.4209489822387695,2.412457010142732e-05
370,33.444000244140625,5.633854389190674,2.4084080522616524e-05
371,33.51724815368652,5.270623207092285,2.404351552390606e-05
372,33.59033727645874,5.737527847290039,2.400287554890826e-05
373,33.66153955459595,5.792614936828613,2.396216104205537e-05
374,33.73761606216431,5.165609359741211,2.3921372448594725e-05
375,33.8147337436676,5.272202491760254,2.388051021458385e-05
376,33.889304637908936,5.200955390930176,2.3839574786885578e-05
377,33.96368741989136,4.9796953201293945,2.3798566613163193e-05
378,34.0312659740448,5.552829742431641,2.375748614187551e-05
379,34.1001877784729,5.935233116149902,2.371633382227199e-05
380,34.174777030944824,5.560626983642578,2.36751101043878e-05
381,34.27308750152588,5.420801162719727,2.3633815439038913e-05
382,34.3812837600708,5.534371852874756,2.3592450277817176e-05
383,34.49532866477966,4.908812046051025,2.3551015073085367e-05
384,34.58353114128113,5.21204137802124,2.3509510277972242e-05
385,34.6644983291626,5.624726295471191,2.3467936346367596e-05
386,34.755048751831055,5.876816272735596,2.3426293732917278e-05
387,34.85730957984924,5.5448784828186035,2.3384582893018238e-05
388,34.96771192550659,5.4189653396606445,2.334280428281354e-05
389,35.06088089942932,5.018551826477051,2.330095835918738e-05
390,35.146037101745605,5.441608428955078,2.3259045579760054e-05
391,35.227009773254395,5.283380508422852,2.3217066402883028e-05
392,35.29914951324463,5.3135151863098145,2.3175021287633834e-05
393,35.37054395675659,5.437458038330078,2.313291069381113e-05
394,35.449504375457764,5.619117736816406,2.3090735081929612e-05
395,35.52840447425842,5.13709831237793,2.304849491321502e-05
396,35.60510516166687,5.284270286560059,2.3006190649599077e-05
397,35.701818227767944,5.224752426147461,2.296382275371442e-05
398,35.77876114845276,5.5141448974609375,2.2921391688889584e-05
399,35.863683462142944,5.1805267333984375,2.2878897919143885e-05
400,35.95384454727173,5.391305923461914,2.2836341909182386e-05
401,36.21902942657471,5.356308937072754,2.279372412439079e-05
402,36.302258253097534,5.702805519104004,2.275104503083037e-05
403,36.37996864318848,5.20695161819458,2.2708305095232847e-05
404,36.45157241821289,5.076744079589844,2.266550478499532e-05
405,36.525524616241455,5.166639804840088,2.262264456817511e-05
406,36.606685638427734,5.411129951477051,2.2579724913484697e-05
407,36.67440700531006,5.145122528076172,2.2536746290286536e-05
408,36.757033348083496,5.672752380371094,2.2493709168587975e-05
409,36.827346086502075,5.624044418334961,2.2450614019036066e-05
410,36.91053295135498,4.912036895751953,2.240746131291248e-05
411,36.99001336097717,5.435330390930176,2.2364251522128288e-05
412,37.06431007385254,5.920591354370117,2.232098511921883e-05
413,37.136648416519165,5.318868637084961,2.2277662577338573e-05
414,37.21386408805847,5.896722793579102,2.2234284370255883e-05
415,37.29294276237488,5.662420749664307,2.2190850972347892e-05
416,37.36709260940552,5.423510551452637,2.214736285859527e-05
417,37.433719873428345,6.010157585144043,2.2103820504577064e-05
418,37.50756359100342,5.329378128051758,2.206022438646549e-05
419,37.59159469604492,5.594054698944092,2.2016574981020702e-05
420,37.67008852958679,5.3083176612854,2.1972872765585608e-05
421,37.73862981796265,5.468879699707031,2.1929118218080632e-05
422,37.81042432785034,5.402464389801025,2.1885311816998503e-05
423,37.89232587814331,5.3298821449279785,2.1841454041398995e-05
424,37.972296953201294,5.394512176513672,2.1797545370903716e-05
425,38.047290563583374,5.148654937744141,2.1753586285690863e-05
426,38.12784767150879,5.598603248596191,2.1709577266489938e-05
427,38.20808124542236,5.48568868637085,2.166551879457653e-05
428,38.28301286697388,5.816546440124512,2.1621411351767023e-05
429,38.357359409332275,5.452322006225586,2.157725542041335e-05
430,38.42863368988037,5.333816051483154,2.15330514833977e-05
431,38.50417876243591,5.617783546447754,2.1488800024127246e-05
432,38.59205603599548,5.260425090789795,2.144450152652886e-05
433,38.68015742301941,5.048370361328125,2.1400156475043807e-05
434,38.76103067398071,5.472707748413086,2.1355765354622474e-05
435,38.845226764678955,5.594549179077148,2.131132865071904e-05
436,38.93689227104187,5.642398834228516,2.1266846849286174e-05
437,39.037092447280884,5.470191955566406,2.122232043676973e-05
438,39.137044191360474,5.0065202713012695,2.1177749900103427e-05
439,39.21299862861633,5.170170307159424,2.1133135726703513e-05
440,39.30311155319214,5.674386501312256,2.108847840446344e-05
441,39.390204429626465,5.868067741394043,2.1043778421748526e-05
442,39.460283517837524,5.461467742919922,2.0999036267390624e-05
443,39.53802227973938,5.037660598754883,2.095425243068276e-05
444,39.61799693107605,5.380329132080078,2.0909427401373806e-05
445,39.702632665634155,4.911052703857422,2.0864561669663093e-05
446,39.77589964866638,5.323054790496826,2.0819655726195078e-05
447,39.850263833999634,5.327663421630859,2.0774710062053963e-05
448,39.932406187057495,4.848992347717285,2.0729725168758336e-05
449,40.008774757385254,5.562607765197754,2.0684701538255775e-05
450,40.09269189834595,5.5091705322265625,2.063963966291749e-05
451,40.17160129547119,5.059346675872803,2.0594540035532934e-05
452,40.25188446044922,5.092144012451172,2.0549403149304405e-05
453,40.34286093711853,5.378582000732422,2.0504229497841665e-05
454,40.4218053817749,5.270788669586182,2.045901957515652e-05
455,40.501604080200195,5.0139570236206055,2.0413773875657447e-05
456,40.585978269577026,5.322259902954102,2.0368492894144162e-05
457,40.67263984680176,5.4135422706604,2.0323177125802227e-05
458,40.754969358444214,5.213118076324463,2.0277827066197622e-05
459,40.85439109802246,5.170184135437012,2.0232443211271343e-05
460,40.95123744010925,5.219603538513184,2.0187026057333942e-05
461,41.02719187736511,5.585441589355469,2.0141576101060146e-05
462,41.095070600509644,5.505848407745361,2.0096093839483393e-05
463,41.173030853271484,5.035335540771484,2.005057976999041e-05
464,41.24844026565552,5.18419075012207,2.000503439031577e-05
465,41.32343292236328,5.62306022644043,1.995945819853644e-05
466,41.39542365074158,5.432712078094482,1.9913851693066368e-05
467,41.46588635444641,5.89597225189209,1.9868215372650975e-05
468,41.542028188705444,5.533555030822754,1.9822549736361756e-05
469,41.63246750831604,5.663484573364258,1.977685528359079e-05
470,41.705095529556274,5.649168968200684,1.9731132514045297e-05
471,41.7819287776947,5.460870742797852,1.9685381927742154e-05
472,41.872236490249634,5.861913681030273,1.9639604025002446e-05
473,41.948256969451904,5.069113731384277,1.9593799306445986e-05
474,42.02512836456299,5.196652889251709,1.9547968272985826e-05
